,1628.00 < CaseId <==0,835.75 < CaseId <==8,Archive=1,CaseId <=5,CaseId >=0,Contact Hospital=0,Contact Hospital=1,Create Questionnaire=1,Decide Claim=1,High Insurance Check=0,High Insurance Check=1,High Medical History=0,High Medical History=1,Low Insurance Check=0,Low Insurance Check=1,Low Medical History=0,Low Medical History=1,Notify by Phone=0,Notify by Phone=1,Notify by Post=0,Notify by Post=1,Notify by e-mail=0,Notify by e-mail=1,Prepare Notification Content=1,Receive Questionnaire Response=0,Receive Questionnaire Response=1,Register=1,Send Notification by Phone=0,Send Notification by Phone=1,Send Notification by Post=0,Send Notification by Post=1,Send Notification by e-mail=0,Send Notification by e-mail=1,Send Questionnaire=1,Skip Questionnaire=0,Skip Questionnaire=1,pr=t
48,0.0,0.0,0.0,-0.0014860823518955432,0.0,-0.0007981711847194659,0.0,0.0,0.0,-0.0007793732082136273,0.0,-0.00011754339774839524,0.0,0.0,-0.0006015455372281197,0.0,-0.0006021884565592789,0.00013385738311496337,0.0,-0.0005387673967657113,0.0,9.50597249858383e-05,0.0,0.0,0.0,-0.0002887776969593715,0.0,1.5803806814976314e-05,0.0,0.0005814603161901649,0.0,-0.0002850315400974116,0.0,0.0,-4.3210674170845575e-05,0.0,0
49,0.00016671130794973388,0.0,0.0,0.0,0.0,0.0,-0.00011365240280461582,0.0,0.0,0.0,-0.0006852270434423534,0.0,-0.0002736138126827061,0.0003560368459882662,0.0,-0.0002476568439085345,0.0,-0.0006886558779346668,0.0,0.0,0.0006927004011627315,0.0,9.560265243345058e-05,0.0,0.0,-0.0003350992495426247,0.0,0.000469541309313601,0.0,0.0,0.0005149858257236203,0.0,0.0004949827053832953,0.0,5.440589794736319e-05,0.0,0
50,0.0,0.0,0.0,-0.0006137301279579792,0.0,0.0,9.951421275386532e-05,0.0,0.0,0.0,-0.0005044892530441968,0.0,0.00011186900508827436,0.0005008460123102974,0.0,0.00025511264306958065,0.0,0.0,0.00018470555553461415,0.0,0.0002480714207106804,0.0,0.0009154260835337108,0.0,0.0,-0.00022515422558213894,0.0,0.0,-0.0007190795421581015,0.0,0.0007500936256007599,0.0,-0.0007156962811438434,0.0,-0.00045361125284892493,0.0,0
51,0.0,6.707860936092563e-05,0.0,0.0,0.0,0.0002968082068429987,0.0,0.0,0.0,-0.00030053100813504726,0.0,0.0003024062847009654,0.0,0.0,9.347368575495772e-05,0.0,-0.00028832114503534075,-0.0003078815587096366,0.0,0.00028100988303347363,0.0,0.00010286613473561154,0.0,0.0,0.0,0.00010811378612959877,0.0,-0.00011482574665334186,0.0,0.00011159325722976875,0.0,-0.0002887254840005841,0.0,0.0,-0.000106376935819034,0.0,0
52,0.0,0.0,0.0,-0.0006180322797869432,0.0,0.0,0.00011579974452505734,0.0,0.0,0.0,-0.0004902660640661581,0.0,0.00031079594502302814,0.0003226069060296764,0.0,-0.00010675534790614155,0.0,0.0,-0.0004957348406226161,0.0,-0.00045829904470182667,-5.578594662628221e-05,0.0,0.0,0.00028206776303834046,0.0,0.0,0.0,-0.00029125691065921946,0.0,0.0002816213005286082,0.0005144034049419353,0.0,0.0,0.0,0.000244151008094835,0
53,0.0,0.0,0.0,-0.0005688271430852603,0.0,0.0,-7.817847446097174e-05,0.0,0.0,0.0,0.0005233028806062582,0.0,-0.0004945864975469605,0.00010643458982900269,0.0,8.927597873840353e-05,0.0,0.0,0.0001194884110396207,0.0,-0.00012690441926273662,0.0,-0.000286583197543053,0.0,0.0002851301005579487,0.0,0.0,0.0,0.0005601400991462832,0.0,6.158387630855236e-05,0.0,-0.00010451958248489798,0.0,0.0,-9.591309362218393e-05,0
54,0.0,1.668925238976618e-08,0.0,0.0,0.0,-0.00020430640234613988,0.0,0.0,0.0,0.00018803292801713068,0.0,0.00041624623496264705,0.0,0.0,0.00020635576890758417,0.0,8.331007679598875e-06,-0.0004004615773926912,0.0,-0.00021738634881270913,0.0,-0.00020646922050885933,0.0,0.0,0.0,-1.8169326518325766e-05,0.0,-0.00019857001080849678,0.0,-1.89150215606897e-06,0.0,0.0002331421574911606,0.0,0.0,0.0002004806072771216,0.0,0
55,0.0,0.0,0.0,0.0,0.00028259134951342445,0.0,0.00020649205228788885,0.0,0.0,0.0,-1.3991666565197663e-05,0.0,-0.00022478232531405532,-0.0002050905686807384,0.0,-0.00045339350849454515,0.0,0.0,0.00024364617594232495,0.0,0.0004368320520856797,0.0,-0.00018296234836032545,0.0,4.697087641548519e-06,0.0,0.0,0.0,-0.00021297061895945874,0.0,-0.0004181639987071008,0.0,0.000259635234732317,0.0,0.0,-0.0006946014827727531,0
56,0.0,0.0,0.0,0.0,0.00022944370171890452,5.082155938904474e-05,0.0,0.0,0.0,3.9685372962919226e-05,0.0,4.8094982903727624e-05,0.0,0.0,-0.00019492053706349544,0.0,-0.00018127613908073718,0.0,5.9917872652614215e-05,-0.0001672707299696497,0.0,-0.00032107411720681687,0.0,0.0,0.0005210891479768037,0.0,0.0,0.0,-0.0005074771900244857,-0.0003161240305807257,0.0,-0.000312018843378429,0.0,0.0,0.0,-0.0005569685027449067,0
57,0.0,0.00032080634949783636,0.0,0.0,0.0,-0.00010407778246700535,0.0,0.0,0.0,0.000272502229127046,0.0,0.0003167805271324458,0.0,0.0,-0.0003317694727998435,0.0,0.00029603017814076177,-0.0005370566346778751,0.0,0.00046947750752032524,0.0,0.0,8.500403694040839e-05,0.0,0.0,0.00016226534199556824,0.0,-0.0002887267274992214,0.0,-0.0001092340257086765,0.0,0.0,0.00035179335839401313,0.0,-0.00019111680654602446,0.0,0
58,0.0003459969378577635,0.0,0.0,0.0,0.0,0.0,-0.00028163425312243974,0.0,0.0,0.0,-0.00030170991339707883,0.0,-0.00033407811141859855,-9.839446958821123e-05,0.0,-0.00012129318434665379,0.0,0.0,-0.00024801431872371605,0.0,0.0002668331132792328,-0.00013105053096892273,0.0,0.0,0.0,-0.0002085175576278121,0.0,0.0,0.000515013051170418,0.0,0.00048284469650659964,0.0004830193546219035,0.0,0.0,0.00021492862756162967,0.0,0
59,0.0,0.0,0.0,0.0,6.230364841312582e-05,8.89771297851354e-05,0.0,0.0,0.0,0.00010054020322354298,0.0,9.627815964486481e-05,0.0,0.0,-9.504508519533287e-05,0.0,8.549688232974266e-05,0.0,-8.778498999981605e-05,9.593967455573614e-05,0.0,9.163983461205702e-05,0.0,0.0,8.224492794676944e-05,0.0,0.0,0.0,0.00011200040371565349,-9.203354637908755e-05,0.0,-9.37930746528007e-05,0.0,0.0,0.0,-9.854904725869783e-05,0
60,0.0,0.0005655969791149957,0.0,0.0,0.0,0.0,5.524181844743404e-05,0.0,0.0,0.0,4.7355857727661835e-05,0.0,-0.0004914687350178412,0.00014865113208931596,0.0,-0.0001057100303914573,0.0,0.0004620692205433043,0.0,0.0,-0.00015271717135779056,0.0,0.0006752801240757888,0.0,0.0008646623591230543,0.0,0.0,0.00038711285724441,0.0,0.0,-0.00010668175080460335,0.0,0.0007293390441507847,0.0,0.0,0.0002981018635195342,0
61,0.0,0.0,0.0,-0.0005636818334586407,0.0,0.0,-0.00010431123917555731,0.0,0.0,0.0,-0.0003042551410018538,0.0,0.0005381212504332853,0.0003037915586496912,0.0,0.00010518059283392086,0.0,0.0,0.0001432486222346374,0.0,0.0002985100380950312,0.0,-0.0002958572819094095,0.0,0.0,0.00013674094172980698,0.0,0.0,-0.0002804290838784717,0.0,-0.0003090130665317591,0.0,0.0001248766992719334,0.0,-8.388088779155883e-05,0.0,0
62,0.0,0.0,0.0,-0.0014011745065775232,0.0,0.0005113479923081118,0.0,0.0,0.0,0.00031975990478351094,0.0,-0.00015003908018169373,0.0,0.0,-0.00022846106427825002,0.0,0.00047888956725888486,0.0,-0.0004876119172012699,-0.0002874598366342221,0.0,-0.00028805636261856746,0.0,0.0,0.0,-2.6534597837063383e-05,0.0,0.0,0.0003265210753907463,-0.00029726860048792815,0.0,-0.0005406959820521369,0.0,0.0,0.00036285258027695343,0.0,0
63,0.00015002976593007477,0.0,0.0,0.0,0.0,0.0002319900327520431,0.0,0.0,0.0,0.00020290141809068622,0.0,-3.563657053989853e-05,0.0,0.0,7.062612965306321e-06,0.0,0.00039204252659758926,0.0,-0.0002064603345635759,-0.00040155147717393713,0.0,0.0,2.0888937992798712e-05,0.0,0.00015794910675659545,0.0,0.0,0.0,-0.0003990784699702231,-0.00019978482755604525,0.0,0.0,1.5846067846734213e-05,0.0,0.0,-0.00043052768437571186,0
64,0.0,0.0,0.0,0.0,0.0003363013373647838,-0.00044968519777194575,0.0,0.0,0.0,0.00028909123943652464,0.0,-9.822575430425507e-05,0.0,0.0,-8.594840216909681e-05,0.0,0.00048553468756553205,-0.00033823491292307527,0.0,0.0005076043419975736,0.0,8.481979875460966e-05,0.0,0.0,4.482344908841714e-05,0.0,0.0,5.643480475588019e-05,0.0,-0.00027270223610778197,0.0,0.0002522548076886589,0.0,0.0,0.0,0.0004351918723320574,0
65,0.0,0.0,0.0,0.0,0.00025060358263949645,0.0,-0.00019939468435942276,0.0,0.0,0.0,0.0002513881225621308,0.0,-2.1370478255717022e-05,0.0001759902262859368,0.0,0.0002378736156524552,0.0,-7.784662397526023e-06,0.0,0.0,-4.953756905693425e-06,2.8567762754791026e-05,0.0,0.0,-5.363841414858238e-05,0.0,0.0,-1.7052542423880638e-05,0.0,0.0,-0.0004078651502284841,0.0001675272374885505,0.0,0.0,0.0,0.00036941836311303117,0
66,0.0,0.0,0.0,0.0,0.00016295119153064618,0.0,0.0005834263477116258,0.0,0.0,0.0,-0.0002347990849714314,0.0,0.0004572611682129375,1.5421557488969353e-05,0.0,-0.00024337879733298616,0.0,0.0,-0.0006370425054463027,0.0,4.9689123345151846e-05,0.0,5.826462546426657e-06,0.0,0.0,-0.0006330172017434593,0.0,0.0,-0.000383775765210276,0.0,-0.00040074500662284045,0.0,0.0006107662205154478,0.0,-0.00038196236971190954,0.0,0
67,0.0,0.000278426333110225,0.0,0.0,0.0,0.0,0.00036707970188802207,0.0,0.0,0.0,0.000353118812875035,0.0,-0.00035247371475161956,-0.00031872466473950356,0.0,-4.25897564311075e-05,0.0,-0.0006120298499582271,0.0,0.0,0.0005728698987804784,-0.0005705306377582741,0.0,0.0,0.000552965034932927,0.0,0.0,-4.955257119133895e-05,0.0,0.0,0.0005750326490609792,-0.00021087781851456545,0.0,0.0,0.0,-1.5075984830768333e-05,0
68,0.0,0.0008679642945540388,0.0,0.0,0.0,-0.0007138468125235987,0.0,0.0,0.0,-0.0010173165470949211,0.0,-0.00010128467648227005,0.0,0.0,-0.0012174535074684209,0.0,-0.0007716353386686026,0.0,-0.00014779529600587152,-0.0006103540347605343,0.0,0.00017004490148655413,0.0,0.0,-0.0005500163707208772,0.0,0.0,0.0,-0.0001305476459785135,-0.0003231132205759607,0.0,-1.0425125172081016e-05,0.0,0.0,0.0,0.00010215830344023075,0
69,0.0,0.0,0.0,0.0,0.00010451401191067504,-0.000252770932625543,0.0,0.0,0.0,-3.152455051082176e-05,0.0,-0.00021830854667857932,0.0,0.0,0.00017222378651205082,0.0,0.0001574024140201183,-0.0003745786043283776,0.0,0.00020457382228958725,0.0,0.0004343115568336639,0.0,0.0,4.1747245820796815e-05,0.0,0.0,-5.936901518970689e-05,0.0,4.682597488717481e-05,0.0,-0.0005745035611673611,0.0,0.0,0.0,0.0005740944292125641,0
70,0.0,0.0,0.0,-0.0007588560575672711,0.0,0.0,0.0002663626601747824,0.0,0.0,0.0,0.0003685842066499092,0.0,-3.861125231748149e-06,-0.00040703149152507555,0.0,0.0004420769419604576,0.0,0.0,0.00042312831713449254,0.0,2.3969009882177613e-05,0.00021568047177716233,0.0,0.0,0.0,-0.00038556380356915475,0.0,0.0,-0.00016138786323008716,0.0,0.00038153552512573083,-0.0003912313044677149,0.0,0.0,0.000431892375023166,0.0,0
71,0.0,0.0,0.0,-0.0003610907281552043,0.0,0.00021449440450030762,0.0,0.0,0.0,2.3509365268056892e-06,0.0,0.00037406826753793345,0.0,0.0,-0.00018925934821307727,0.0,0.0004000156502612111,0.00017897358689325356,0.0,-0.00040267318384028884,0.0,-0.00036453429052714164,0.0,0.0,0.00019700665869798337,0.0,0.0,0.0004029098664673316,0.0,3.076275690704567e-05,0.0,-0.0004249900898269329,0.0,0.0,0.0,0.00038732464471652933,0
