,Low Medical History <= 0.00,0.00 < High Insurance Check <= 1.00,0.00 < Contact Hospital <= 1.00,0.00 < Send Notification by Post <= 1.00,0.00 < High Medical History <= 1.00,Low Insurance Check <= 0.00,0.00 < Send Notification by Phone <= 1.00,0.00 < Send Notification by e-mail <= 1.00,Receive Questionnaire Response <= 0.00,0.00 < Skip Questionnaire <= 1.00,Create Questionnaire <= 1.00,Decide claim <= 1.00,Register <= 1.00,Archive <= 1.00,Prepare Notification Content <= 1.00,Send Questionnaire <= 1.00,Send Notification by e-mail <= 0.00,0.00 < Receive Questionnaire Response <= 1.00,Skip Questionnaire <= 0.00,0.00 < Low Medical History <= 1.00,High Insurance Check <= 0.00,Contact Hospital <= 0.00,Send Notification by Post <= 0.00,High Medical History <= 0.00,0.00 < Low Insurance Check <= 1.00,Send Notification by Phone <= 0.00,prediction
10,0.0,0.0,0.0,0.0,0.0,0.0,-0.014962291241060485,0.0,-0.002237683714087544,-0.0016544438649456908,0.0,0.0,0.0,0.0,0.0,0.0,-0.009166547432316458,0.0,0.0,0.10245860037978559,0.09829612650691,0.09761407579692186,0.09356047742616772,0.09142685219354277,0.05724640659644985,0.0,1
11,0.10306085650802535,0.09873950003851219,0.09790856032377068,0.09483878241488446,0.09096311064654888,0.05760528553153347,0.0,-0.00798904964439855,0.0023917195942476203,0.002609719182675362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01310261272761086,0
12,0.10248426401790962,0.09757670156436032,0.0976915165118088,0.09363982173753174,0.09009093712906156,0.05726277988283316,0.014623721372489141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009940792004256514,-0.002387791469422739,-0.0015558685823721793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,0.0,0.0,0.0,0.0,0.0,0.0,-0.016413416728760625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010359343814804729,0.0015871742104024212,0.0013673757693840806,0.10220730482126691,0.0979911257615481,0.09717448225866136,0.09301690089484686,0.09085743417774136,0.05775167998657041,0.0,1
14,0.10224421657444668,0.09863821781612564,0.09802183983142211,0.092824473362917,0.09107844178587587,0.05808697846721471,0.015003862397949944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008653527420332647,-0.002619187259077572,-0.0019873535771246374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01006267253758589,-0.0027089068802706893,-0.0020156034296103568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10249383777199769,0.09835088501904704,0.09813659910618937,0.09345405180548665,0.09072167271922595,0.057263701047389974,0.013643796629161624,1
16,0.0,0.0,0.0,0.0,0.0,0.0,-0.01565919123759339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009991796721754,0.0022845528507824788,0.0022147418246394393,0.10288790204267188,0.09817272612226456,0.09738701526744323,0.09357574391818198,0.09110184321611688,0.05750040644669455,0.0,1
17,0.10252266500882437,0.09894187786970829,0.0976970685507025,0.09401722125510735,0.09029882431753512,0.05761429548832331,0.0,-0.008097907895428557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025594955654325256,-0.00235191500117922,0.0,0.0,0.0,0.0,0.0,0.0,-0.014247521842622216,0
18,0.10256578024952111,0.09848813058111937,0.09859514221616222,0.09405581479672696,0.09039943002046222,0.05800713978215356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008487151779227336,-0.0026322138979506604,-0.0026841951875080897,0.0,0.0,0.0,0.0,0.0,0.0,-0.015782978519903994,0
19,0.10251175180410568,0.09898175053288694,0.09730575817402864,0.09408687020248342,0.09062653780899596,0.0576054435494454,0.0,-0.008090018751412638,0.0032844280072908114,0.0028686721000606304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01304224352410569,0
20,0.0,0.0,0.0,0.0,0.0,0.0,-0.014961917231495082,0.0,-0.002328534217875421,-0.0022016951618033516,0.0,0.0,0.0,0.0,0.0,0.0,-0.009808075906470579,0.0,0.0,0.10178806916426325,0.0975761726595383,0.09771207824173135,0.09338972509045988,0.09079767601986999,0.05772483154416872,0.0,1
21,0.0,0.0,0.0,0.0,0.0,0.0,-0.015594458405535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01038301586499525,0.0025871402144889387,0.0018313072120217742,0.10287361493797209,0.09773725340692495,0.09808976193631125,0.09371007735165009,0.09099308782454671,0.057183941636770645,0.0,1
22,0.10295716274388685,0.09816381254398217,0.09780266534303536,0.09357510201775862,0.09114014084041966,0.05719517692173879,0.014226883769668524,-0.009918130800460997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002619576890772621,-0.0015110332435064042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,0.10208851446420483,0.09811260310917094,0.09775500145953842,0.09310596810229227,0.09118713360446541,0.0574470618130898,0.015607782753689504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093734943193214,-0.0022475495474531637,-0.0016912591188821316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,0.10215394500138562,0.09840121575432234,0.09738063032664653,0.09396546663238853,0.09108472118731858,0.05783013918753591,0.0,-0.009051437484188497,0.002738348545581181,0.002263699092497555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013550707376614589,0
25,0.10175361009176973,0.09889668489159567,0.09765944967132954,0.09409561187150861,0.09050006076045819,0.05772862234047726,0.0,0.0,0.003205651973363329,0.002354038520922954,0.0,0.0,0.0,0.0,0.0,0.0,0.007254999801355245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013785802998932364,0
26,0.10311795867618032,0.09844848175679162,0.09835494624287236,0.09374302987021847,0.09076058612408103,0.057340710847334206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009124089272570765,-0.002965669840009605,-0.0025817998320484805,0.0,0.0,0.0,0.0,0.0,0.0,-0.015399187101194665,0
27,0.10251351020650688,0.09809492306053345,0.0977900165959018,0.09365875658496052,0.09081704017760647,0.057793246720607594,0.014690358284235627,-0.009552035145157596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023181179541047294,-0.0010273559852090662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,0.10223605529107267,0.09895918720634209,0.09785367954874954,0.09396987723428056,0.09090078204134193,0.05770173032820586,0.015087651239254216,-0.009060681376564819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021884481504392374,-0.0014662186039026668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,0.0,0.0,0.0,0.0,0.0,0.0,-0.01597594141983912,0.01051274372930381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019754711473310553,0.0017340992207744417,0.10246274015413871,0.09843537709931564,0.09753305656172823,0.09381808864743159,0.09102184194703772,0.057780084482418365,0.0,1
30,0.10274263645195755,0.09857618887493155,0.09748317662939363,0.09416150672661137,0.09130326008697931,0.05745463098042477,0.014943985819816855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009663864173701719,-0.002236513710320987,-0.001540963055465674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00943747137177755,0.0025374922762797106,0.002650038053038266,0.10294753449407874,0.0983541060589896,0.09825309291701556,0.09380994301293014,0.09066498667237081,0.05833695322372431,0.016371565175636912,1
32,0.0,0.0,0.0,0.0,0.0,0.0,-0.015290771430738745,0.009691770303930014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244167965135607,0.0018958789927389687,0.10209460488444617,0.09900056528732337,0.09812245725484477,0.0934771758320082,0.0901673674950307,0.05747089449525386,0.0,1
33,0.10258127358456504,0.09863215167364142,0.09729080429744148,0.09394601752445264,0.09108456274138446,0.058023034231168606,0.0,-0.008075263787497042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032377002955926003,-0.0025359363422097895,0.0,0.0,0.0,0.0,0.0,0.0,-0.014100843281569657,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002813106239407148,-0.0021450610639659516,0.0,0.0,0.0,0.0,0.0,0.0,-0.008838161948033373,0.0,0.0,0.10253017752527753,0.0985452927567931,0.09786665265893717,0.09337399507003367,0.09034290883847715,0.05705229903066922,0.01476221493264707,1
35,0.10202831045453636,0.09760136654721996,0.0982938106489535,0.09332765342757296,0.0912008222970286,0.05720253832875808,0.014006066747915456,0.0,0.0021683153246605364,0.0012835973516827132,0.0,0.0,0.0,0.0,0.0,0.0,0.009230342897484955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009082139431116307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034696422869476846,0.002741284846557188,0.10293071129928894,0.09860042380589977,0.09724963375865746,0.0941832469203165,0.09169964008409442,0.057952587121928335,0.0153505708765512,1
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009555206620398144,0.002674046466676641,0.0020992399590938535,0.10324225385908692,0.09852139382836043,0.09767903514419853,0.09343553235480977,0.09087596062959778,0.057602425301183195,0.016049979993998806,1
38,0.10288760004791163,0.0978706914993362,0.09808324420565584,0.09331811143489219,0.09027282966900349,0.057602778346455906,0.014995525946202357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009541828462990272,-0.0017337721321147425,-0.001621203538244246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,0.0,0.0,0.0,0.0,0.0,0.0,-0.017030404203963935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009979578035593692,0.0025706706095746804,0.0013938540865523312,0.10251447433908474,0.09832555484802755,0.09813186080800514,0.09333002189084723,0.09072097871459779,0.05810189820511491,0.0,1
40,0.10217284270072921,0.0990296382588019,0.09792858454183588,0.09457514591830837,0.09102608433297403,0.057062063519561064,0.0,-0.007997240835564844,0.003096743844435115,0.002626950130500632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013389505549165055,0
41,0.0,0.0,0.0,0.0,0.0,0.0,-0.015384167015161985,0.00997352540593696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026542750798946254,0.0021163228359188237,0.10226147774302614,0.0985654011856763,0.09786945859366757,0.09317304753967497,0.09058184204704131,0.058042133587696006,0.0,1
42,0.0,0.0,0.0,0.0,0.0,0.0,-0.014722994297819019,0.0,-0.002861769969111219,-0.0018609278104707962,0.0,0.0,0.0,0.0,0.0,0.0,-0.00927054687594638,0.0,0.0,0.10217291883883149,0.09909598136885088,0.09795396279862907,0.09325903353797659,0.09070850194394783,0.05759726218935916,0.0,1
43,0.0,0.0,0.0,0.0,0.0,0.0,-0.014318748254389032,0.009543849290258375,-0.0025534920934883977,-0.0019681952405631443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10199661208813438,0.09824173072545617,0.09820940341865683,0.09426496973549792,0.09050319982143737,0.057366864177284455,0.0,1
44,0.0,0.0,0.0,0.0,0.0,0.0,-0.016497341691696792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010032115222509384,0.0028840200694144396,0.0019232519704450591,0.10223405902414881,0.09842387635839817,0.0976844469732255,0.0938171015588848,0.09092998477640044,0.057670315064985524,0.0,1
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009038939161111528,-0.0031073057543554304,-0.002601621007015194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10184019573641435,0.09802565421092559,0.09723990410033087,0.0943939860890215,0.09100204759749042,0.05717556432626187,0.014809233671621446,1
46,0.0,0.0,0.0,0.0,0.0,0.0,-0.014899667289239185,0.0,-0.0027298733826641454,-0.001613777721750535,0.0,0.0,0.0,0.0,0.0,0.0,-0.009097496579313412,0.0,0.0,0.10249003115490415,0.09798997966696665,0.09783510527889945,0.0942310434032573,0.09032376782781038,0.05677111548265752,0.0,1
47,0.1028554690626793,0.09821139147257676,0.09813210764203069,0.09353729195585873,0.09102475787739019,0.057229033321383724,0.015063589724862839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009605101543570558,-0.002687265838113244,-0.0017433735727028629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008456462149084703,0.0032199873314500845,0.0031392899110697543,0.10266480519190721,0.09783483451506603,0.09824468735528638,0.09445976130705591,0.09007514868089,0.05859650994287661,0.016546664465160434,1
49,0.10306185890238195,0.09873648602068413,0.09775538648919474,0.0940309222167114,0.09019282995095251,0.05802351352394728,0.0,-0.009261477915943206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025522702086570757,-0.0019153226300256108,0.0,0.0,0.0,0.0,0.0,0.0,-0.014120394464549114,0
50,0.10244903750272816,0.0978322304692645,0.09771273879731888,0.09381494782802104,0.09103081041428594,0.057359990074716746,0.014126345177439426,-0.009807361737581613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017887599504836623,-0.0022344849533101675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009553764970628348,0.0029706879996302107,0.0018038252745740104,0.10218372053018399,0.09809122958717381,0.09739326546750716,0.0939187506554687,0.09070813450803789,0.05731842760986561,0.015843723430690442,1
52,0.10260963380118947,0.09814908992323293,0.09738362426893198,0.09401612792792767,0.09118083605851487,0.0576406943423268,0.014562364639947114,0.0,0.0020296837881248575,0.0013451399022651055,0.0,0.0,0.0,0.0,0.0,0.0,0.009224085595072944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,0.10275315707168221,0.09872688397425068,0.09823161918376719,0.09355371011286182,0.09094437495232442,0.05751682005343088,0.013564129195682022,-0.009330037501437006,0.002067368572955564,0.0020238960711472177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009170199151198918,0.003093300292718068,0.002293122636839885,0.10230951259967266,0.0985355729985215,0.09750962565251554,0.09432866971928465,0.09056604233828483,0.05792285087378492,0.016143654361935964,1
55,0.10236468580381024,0.09815203772447992,0.09738021122053475,0.09319838966506627,0.09072737801562746,0.05685128271216346,0.013663532306108827,-0.009694059753791203,0.002003897644321911,0.0018139572361221164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,-0.014508960124053167,0.0,-0.0018711919144887568,-0.0015757314612761739,0.0,0.0,0.0,0.0,0.0,0.0,-0.01009583224806092,0.0,0.0,0.10254807583696206,0.09823422050354057,0.09818377900347322,0.09398698506804509,0.09087585942820035,0.05721171270861409,0.0,1
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008919279694054257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003180715257470529,0.00261850017969223,0.10211176946113915,0.09886381418090456,0.09777632364044889,0.09386322996774601,0.09091335567422439,0.05809831082253743,0.015035470243311812,1
58,0.10222828025692632,0.09804402390460058,0.09730598825163478,0.09276715350412044,0.09088573990858871,0.056850730720154834,0.01518532467804384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925323236394603,-0.0017564662692546972,-0.0013133965942421822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,0.0,0.0,0.0,0.0,0.0,0.0,-0.01568839049447112,0.0,-0.0028572317545600403,-0.0016614531187020656,0.0,0.0,0.0,0.0,0.0,0.0,-0.009760994525692986,0.0,0.0,0.1023973501350581,0.09792400853607644,0.09719615321170366,0.09401290190724845,0.09023483984687652,0.057454113734073047,0.0,1
60,0.10231766045667923,0.09851389416722232,0.09780722134156455,0.09409668944686625,0.09056365036993601,0.057333899734531346,0.0,-0.009063566706539997,0.0025806226338209257,0.0021798297399012057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013574095493877737,0
61,0.10301288611197998,0.09888225368870386,0.09730811354285478,0.0930969708463529,0.09114485652094113,0.05792432364452592,0.014727568350004933,-0.009525903611323445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00239842178285091,-0.0019697741674250687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,-0.016532024631776877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010048975669057325,0.001967649502757959,0.0013656570105843812,0.10261376775915691,0.09781968902298588,0.09805511026699518,0.09311142353316125,0.09097817760547255,0.05740033571096321,0.0,1
63,0.0,0.0,0.0,0.0,0.0,0.0,-0.014478622200535467,0.009310973828495356,-0.002592910406972424,-0.0017800479548986294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019625719668705,0.09825946486236327,0.0975278707887373,0.09304757867273254,0.09047084457682018,0.057179341654716456,0.0,1
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029064981777653194,-0.0020459657358745022,0.0,0.0,0.0,0.0,0.0,0.0,-0.009024510753384209,0.0,0.0,0.1029331643912352,0.09836153945108372,0.0970112719566772,0.09392058655233751,0.09111164868201158,0.0580838748789058,0.014333609253023807,1
65,0.10246507715449137,0.09822467882182426,0.09785712085921752,0.09406525548889985,0.0906174789461796,0.05743219507219918,0.0,0.0,0.0024342922320284895,0.0014005112607312477,0.0,0.0,0.0,0.0,0.0,0.0,0.00839510550526346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014509650051364134,0
66,0.10234102660706443,0.0978538925218512,0.09839899103151133,0.093204592841207,0.09023891399613176,0.05789042808437516,0.014833564459234054,-0.009491930044298139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021300408126431235,-0.002229007853276608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,0.10233347744408766,0.09797481340782141,0.09743012475210454,0.0939044693800271,0.09142869585114546,0.05735063170756569,0.0,0.0,0.0026489353632254834,0.0019252821598503048,0.0,0.0,0.0,0.0,0.0,0.0,0.008739877519221308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014170721274743834,0
68,0.0,0.0,0.0,0.0,0.0,0.0,-0.014869800235258763,0.0,-0.002262425531376124,-0.0017102352251094873,0.0,0.0,0.0,0.0,0.0,0.0,-0.009863614633321208,0.0,0.0,0.1028152080115616,0.09802131462372966,0.09748625496483872,0.09410912577008612,0.09045337131641176,0.056863271711188296,0.0,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002873930497436827,-0.002905119623838816,0.0,0.0,0.0,0.0,0.0,0.0,-0.008770979973326003,0.0,0.0,0.10256638720921887,0.09812102973173403,0.09715536092279857,0.09433059027123471,0.09097626124641435,0.05742997967464764,0.014978244754802859,1
70,0.10222077694789856,0.0981221611614311,0.09718766488965792,0.0937880274329473,0.09061844815319145,0.05756377053762257,0.015621525601170557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009820792605807966,-0.001472581748068121,-0.001114575924773529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00321918612206754,-0.002364540382510715,0.0,0.0,0.0,0.0,0.0,0.0,-0.009128778578952846,0.0,0.0,0.1028496976902967,0.09892604331882007,0.09744389581026823,0.09342835339178124,0.09067445976879826,0.057185935465408136,0.015070678384894558,1
72,0.10219392188438807,0.09826427506061876,0.098600874945006,0.09351291241989798,0.09045138001339274,0.058666895316855976,0.014999388583690107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009608949514699662,-0.0022577455215099383,-0.0016217215880156065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,-0.01614550939251936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009348773091696244,0.0026783673521244035,0.0016684248673113084,0.10339485724886961,0.09807127500522819,0.09746701964758735,0.09301544786768352,0.09108453932617436,0.05793307812891591,0.0,1
74,0.10200831600436558,0.09890061137316462,0.09798151817287619,0.09369448397231624,0.09073741661602368,0.05779817097660698,0.013676561696773917,-0.00965753487037416,0.002541002377438103,0.002266750982729549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,0.10310069988134815,0.0979290318616231,0.09772970973311,0.09374049632832757,0.09118019252834898,0.05751625160435375,0.015626104960056827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009286249800415853,-0.001926659490302232,-0.00207301999562397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,0.10174942894953165,0.09910369649367795,0.09815204133761393,0.09494099514142598,0.09096857513366194,0.057878970517648655,0.0,-0.008286260541253993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033516295486003206,-0.0026360091017318707,0.0,0.0,0.0,0.0,0.0,0.0,-0.014216149317368258,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00938653520392076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030231422883323137,0.0031148438220370755,0.10310186210144379,0.09804098206744558,0.0975041986910939,0.09331074911701383,0.09072188927109084,0.057566756181442795,0.015057877799824924,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008696212843901133,-0.0029226795023212537,-0.0021376810673918688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10223097008543121,0.09872308765871703,0.09786728942425263,0.0934357319708115,0.09050854202956908,0.056992028783328263,0.014188710562675644,1
79,0.1022084384063074,0.09745573370486246,0.09740845199370667,0.09376634073294031,0.09119117501814897,0.057202046992324534,0.012580758805272247,-0.008984384409371634,0.002316470482711842,0.0016714089833438307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,0.1019199711087391,0.09760259808401718,0.0973820077071651,0.0936163063940392,0.09055503304184935,0.05789779875047628,0.01576079472270992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009012444242831423,-0.0027623669614497103,-0.0019059194233572415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
