,Archive=1,Contact Hospital=0,Contact Hospital=1,Create Questionnaire=1,Decide Claim=1,High Insurance Check=0,High Insurance Check=1,High Medical History=0,High Medical History=1,Low Insurance Check=0,Low Insurance Check=1,Low Medical History=0,Low Medical History=1,Notify by Phone=0,Notify by Phone=1,Notify by Post=0,Notify by Post=1,Notify by e-mail=0,Notify by e-mail=1,Prepare Notification Content=1,Receive Questionnaire Respons=0,Register=1,Send Notification by Phone=0,Send Notification by Phone=1,Send Notification by Post=0,Send Notification by Post=1,Send Notification by e-mail=0,Send Notification by e-mail=1,Send Questionnaire=1,Skip Questionnaire=1,_Prediction=-
0,0.0,0.034485665112249396,0.0,0.0,0.0,0.009660102153358394,0.0,0.024327405914858703,0.0,0.0,0.02380605129475007,0.0,0.01100245128737859,0.0,0.06551499290428577,-0.006156586983970561,0.0,0.0,-0.016131874396335184,0.0,0.30236459464217896,0.0,0.0,0.05069989964829297,0.02465781424802621,0.0,0.0,-0.0034846005826736125,0.0,0.0,1
1,0.0,0.0,-0.038763073796269025,0.0,0.0,0.0,-0.009539592611282783,0.0,-0.026068362957623412,-0.03629088820798148,0.0,-0.024408126438954316,0.0,0.0,0.08340905716229478,0.0,0.0016359798555562717,0.005349368335861744,0.0,0.0,0.30008256617192,0.0,0.0,0.04529525153415516,0.0,-0.02481000188329583,0.009254155039961591,0.0,0.0,0.0,1
2,0.0,0.04184140824003061,0.0,0.0,0.0,0.004277104327290172,0.0,0.03220375322730473,0.0,0.0,0.029973070646534733,0.0,0.030437286958710126,-0.06886789573592,0.0,0.0031069694386856046,0.0,0.0,-0.013918325680790482,0.0,0.29382431286419525,0.0,-0.041102509844628037,0.0,0.01827425448732451,0.0,0.0,-0.0044524359184156745,0.0,0.0,1
3,0.0,0.0,-0.03336555300274124,0.0,0.0,0.0,-0.010763060269224611,0.0,-0.02452620539336167,-0.031013804635450483,0.0,-0.021263417531315994,0.0,0.0,0.07634700607068076,0.0,-0.0007230863377188698,0.0,-0.018364966931350358,0.0,0.297565643352019,0.0,0.0,0.04543674046961214,0.0,-0.01914301414616786,0.0,-0.008399641640929184,0.0,0.0,1
4,0.0,0.038317456236941744,0.0,0.0,0.0,0.007364447368663194,0.0,0.022159069067736514,0.0,0.0,0.03339913317284329,0.0,0.025319208306791983,-0.07962862893809847,0.0,0.0004306904388429398,0.0,0.01128890299535699,0.0,0.0,0.29191428301131495,0.0,-0.04207039019323027,0.0,0.025295050567317817,0.0,0.006074515026573426,0.0,0.0,0.0,1
