,0.00 < Contact Hospital <= 1.00,0.00 < High Insurance Check <= 1.00,0.00 < High Medical History <= 1.00,0.00 < Low Insurance Check <= 1.00,0.00 < Low Medical History <= 1.00,0.00 < Notify by Phone <= 1.00,0.00 < Notify by Post <= 1.00,0.00 < Send Notification by Phone <= 1.00,0.00 < Send Notification by Post <= 1.00,0.50 < Notify by e-mail <= 1.00,0.50 < Send Notification by e-mail <= 1.00,Archive <= 1.00,Contact Hospital <= 0.00,Create Questionnaire <= 1.00,Decide Claim <= 1.00,High Insurance Check <= 0.00,High Medical History <= 0.00,Low Insurance Check <= 0.00,Low Medical History <= 0.00,Notify by Phone <= 0.00,Notify by Post <= 0.00,Notify by e-mail <= 0.00,Prepare Notification Content <= 1.00,Receive Questionnaire Response <= 0.00,Receive Questionnaire Response > 0.00,Register <= 1.00,Send Notification by Phone <= 0.00,Send Notification by Post <= 0.00,Send Notification by e-mail <= 0.00,Send Questionnaire <= 1.00,Skip Questionnaire <= 1.00,_Prediction <= ----
0,0.051807183447669825,0.05438462600949221,0.0524016302792186,0.0,0.0,0.0,0.05610351668130948,0.0,0.055692461384183115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054966923926972895,0.062369007154291806,0.09766097218312275,0.0,-0.006347597642601733,0.0,0.34011652032612216,0.0,0.0,0.09058877768607942,0.0,-0.007679434229568801,0.0,0.0,0
1,0.0,0.0,0.0,-0.058104131869331166,-0.05554217854062808,-0.09015075200312733,0.0,-0.09864034109830248,0.0,0.005192895026472515,0.007896653088278416,0.0,-0.056298081985171035,0.0,0.0,-0.05856984352475433,-0.05363102612623945,0.0,0.0,0.0,-0.0538905595490549,0.0,0.0,0.35940618049857287,0.0,0.0,0.0,-0.059553484568372436,0.0,0.0,0.0,0
2,0.051151965675401624,0.0623858894346819,0.05537519741138162,0.0,0.0,0.0,0.05080768299494943,0.0,0.051719246589209726,0.004502827629357189,-0.0004587621718177596,0.0,0.0,0.0,0.0,0.0,0.0,0.05710681635725306,0.052171522836836466,0.09764435406630606,0.0,0.0,0.0,0.0,-0.34105886906788563,0.0,0.09695159407526081,0.0,0.0,0.0,0.0,0
3,0.044372863611389306,0.051642651732232224,0.05613845092923545,0.0,0.0,-0.10454593283092341,0.04677868527575992,-0.10354677329948564,0.05360396736168021,0.0051553789629241965,-0.003438768451174164,0.0,0.0,0.0,0.0,0.0,0.0,0.05078562187926505,0.054766391578115255,0.0,0.0,0.0,0.0,0.34186783608588783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,0.051020030021950685,0.05495627302636299,0.05591572947923535,0.0,0.0,-0.09836749776477745,0.04690474225576734,-0.10659628757031574,0.051908896837795385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05377987036626021,0.04871453579700546,0.0,0.0,-0.007106171952668505,0.0,0.34220699457789555,0.0,0.0,0.0,0.0,-0.011145373674615594,0.0,0.0,0
