,0.00 < Contact Hospital <= 1.00,0.00 < High Insurance Check <= 1.00,0.00 < High Medical History <= 1.00,0.00 < Low Insurance Check <= 1.00,0.00 < Low Medical History <= 1.00,0.00 < Notify by Phone <= 1.00,0.00 < Notify by Post <= 1.00,0.00 < Send Notification by Phone <= 1.00,0.00 < Send Notification by Post <= 1.00,0.50 < Notify by e-mail <= 1.00,0.50 < Send Notification by e-mail <= 1.00,Contact Hospital <= 0.00,High Insurance Check <= 0.00,High Medical History <= 0.00,Low Insurance Check <= 0.00,Low Medical History <= 0.00,Notify by Phone <= 0.00,Notify by Post <= 0.00,Notify by e-mail <= 0.00,Receive Questionnaire Response <= 0.00,Receive Questionnaire Response > 0.00,Send Notification by Phone <= 0.00,Send Notification by Post <= 0.00,Send Notification by e-mail <= 0.00,_Prediction <= ----
0,0.0315228949770982,0.013160462667677534,0.024547901280274013,0.0,0.0,0.0,0.0,0.0,0.02070078813240054,0.0,0.01080420780556048,0.0,0.0,0.0,0.03301980676332024,0.019588188527894148,0.08530995631043761,0.0,0.0,0.2929208978766611,0.0,0.04643978733742347,0.0,0.0,0
1,0.0,0.0,0.0,-0.023362470794041985,-0.018810662955936214,-0.07434765757653103,0.0,-0.04183113623438257,0.0,0.0,0.0,-0.03359708478089674,-0.008190265351914515,-0.019612449215016915,0.0,0.0,0.0,0.0,0.0,0.2946250881654269,0.0,0.0,-0.013975656381374824,-0.011300387676621561,0
2,0.03779774240063872,0.0,0.024319560421960307,0.0,0.0,0.0,0.009463152690571096,0.0,0.019401824712765327,0.010471895778624106,0.0,0.0,0.0,0.0,0.03261074485442908,0.018262828752601275,0.07958165276662445,0.0,0.0,0.0,-0.2825292567455187,0.04069673578331436,0.0,0.0,0
3,0.0,0.0,0.0,-0.03769358910717133,-0.0253406149149107,0.0,0.0,0.0,0.0,0.0,0.0,-0.032323404344824565,0.0,-0.02613505822533035,0.0,0.0,0.06673695469453281,-0.006031597701663806,-0.01391429763012168,0.28833198769418555,0.0,0.044824416964119075,-0.02161241528586109,0.0,0
4,0.03278425200540625,0.011010395239648281,0.020549259361351983,0.0,0.0,0.0,0.0,0.0,0.026629851489553828,0.0,0.0,0.0,0.0,0.0,0.036244299018425186,0.02644439260438304,0.07319101579332761,0.0,-0.00977223106031855,0.0,-0.2927131034443705,0.04854298756152201,0.0,0.0,0
