,0.25 < Low Insurance Check <= 1.00,0.25 < Low Medical History <= 1.00,0.25 < Notify by Phone <= 1.00,0.25 < Send Notification by Phone <= 1.00,0.50 < Notify by e-mail <= 1.00,0.50 < Send Notification by e-mail <= 1.00,Archive <= 1.00,Contact Hospital <= 0.00,Contact Hospital > 0.75,Create Questionnaire <= 1.00,Decide Claim <= 1.00,High Insurance Check <= 0.00,High Insurance Check > 0.75,High Medical History <= 0.00,High Medical History > 0.75,Low Insurance Check <= 0.25,Low Medical History <= 0.25,Notify by Phone <= 0.25,Notify by Post <= 0.00,Notify by Post > 0.75,Notify by e-mail <= 0.00,Prepare Notification Content <= 1.00,Receive Questionnaire Response <= 1.00,Register <= 1.00,Send Notification by Phone <= 0.25,Send Notification by Post <= 0.00,Send Notification by Post > 0.75,Send Notification by e-mail <= 0.00,Send Questionnaire <= 1.00,Skip Questionnaire <= 0.00,_Prediction <= ----
0,0.021026208316954245,0.03417851627161231,0.07919131557281917,0.03723764794347974,0.0,0.0,0.0,0.022093747431136904,0.0,0.0,0.0,0.021200602545711485,0.0,0.0494308926769742,0.0,0.0,0.0,0.0,-0.002096997838337966,0.0,0.008724145404006064,0.0,0.0,0.0,0.0,0.050010381255048156,0.0,0.025850942716138612,0.0,0.0,1
1,0.0,0.0,0.08285228385842867,0.03907559047160538,-0.008599603309714833,-0.024175508158468695,0.0,0.0,-0.02240476980693402,0.0,0.0,0.0,-0.02132052686086171,0.0,-0.04919793248844447,-0.02022012543474824,-0.03356862253806067,0.0,0.0,0.0028924306767165973,0.0,0.0,0.0,0.0,0.0,0.0,-0.04858091343977294,0.0,0.0,0.0,1
2,0.021949887077225325,0.035974784523255886,0.0,0.0,0.0,0.0,0.0,0.024332078638384592,0.0,0.0,0.0,0.021670138724452725,0.0,0.0518304436833132,0.0,0.0,0.0,-0.07887133632741876,-0.0001723753873994187,0.0,0.008122432960977168,0.0,0.0,0.0,-0.03769628839033436,0.05150650797131101,0.0,0.024609795239351435,0.0,0.0,1
3,0.021462121741462982,0.0368321602130224,0.0,0.0,-0.008458946653618217,-0.02464041725822154,0.0,0.024472714549301208,0.0,0.0,0.0,0.021049205026517605,0.0,0.04958312539401393,0.0,0.0,0.0,-0.08062337018127391,-0.0018022920735915598,0.0,0.0,0.0,0.0,0.0,-0.037819250336870704,0.04912852640992037,0.0,0.0,0.0,0.0,1
4,0.0,0.0,0.08284051712341682,0.03901351012654224,0.0,0.0,0.0,0.0,-0.02216394198970171,0.0,0.0,0.0,-0.022169615232775056,0.0,-0.050062700774293235,-0.01933273138368088,-0.03408751504398893,0.0,0.0,0.0036952191521543863,0.009486221307450273,0.0,0.0,0.0,0.0,0.0,-0.05011316596833911,0.024524812698409535,0.0,0.0,1
